order_id,customer_id,product_id,order_date,product_price,product_rating,product_historical_return_rate,customer_age,customer_previous_orders,customer_previous_returns,customer_return_rate,quantity,discount_pct,delivery_distance_km,expected_delivery_days,order_month,order_day_of_week,category,payment_type,discount_bucket,price_bucket,returned
O000155,C06896,P00016,2025-01-02 09:38:03.987099,4576.48,3.81,0.1231,53,15,0,0.0,3,16.5,9.1,3,1,3,Home & Kitchen,COD,Medium,Premium,0
O000156,C04398,P02486,2025-01-02 09:51:10.246756,1345.68,3.44,0.0537,30,6,1,0.1666666666666666,4,37.3,3.5,2,1,3,Electronics,UPI,High,Mid,1
O000157,C01773,P01543,2025-01-02 10:04:16.506412,1001.82,3.82,0.1559,35,6,0,0.0,1,15.3,7.8,4,1,3,Home & Kitchen,COD,Medium,Mid,0
O000158,C05948,P01926,2025-01-02 10:17:22.766069,789.77,3.1,0.0935,61,10,2,0.2,1,0.0,16.2,3,1,3,Beauty,UPI,Low,Mid,0
O000159,C04652,P02449,2025-01-02 10:30:29.025725,1846.59,4.76,0.2805,64,12,9,0.75,1,1.6,4.9,2,1,3,Fashion,COD,Low,Premium,1
O000160,C03651,P02309,2025-01-02 10:43:35.285382,840.49,3.03,0.02,23,8,3,0.375,1,29.3,7.2,2,1,3,Books,UPI,High,Mid,0
O000161,C05147,P01201,2025-01-02 10:56:41.545038,4943.29,3.47,0.2722,40,12,7,0.5833333333333334,1,32.2,3.2,3,1,3,Fashion,Debit Card,High,Premium,0
O000162,C03827,P01249,2025-01-02 11:09:47.804695,150.0,4.93,0.2733,33,7,0,0.0,1,28.1,14.6,3,1,3,Fashion,COD,High,Budget,0
O000163,C03671,P00164,2025-01-02 11:22:54.064351,318.16,2.93,0.142,24,10,1,0.1,1,22.2,11.9,2,1,3,Books,UPI,Medium,Budget,0
O000164,C07106,P01994,2025-01-02 11:36:00.324008,1650.62,3.97,0.0286,34,8,2,0.25,1,11.6,11.6,3,1,3,Books,UPI,Medium,Premium,0
O000165,C03755,P00133,2025-01-02 11:49:06.583664,3275.63,4.21,0.0227,19,6,3,0.5,1,7.1,6.4,3,1,3,Beauty,Debit Card,Low,Premium,0
O000166,C04415,P02340,2025-01-02 12:02:12.843321,1176.43,3.26,0.0761,41,6,2,0.3333333333333333,1,11.5,21.3,3,1,3,Sports,UPI,Medium,Mid,0
O000167,C03939,P01844,2025-01-02 12:15:19.102977,225.8,5.0,0.0494,51,2,1,0.5,1,10.6,18.9,3,1,3,Electronics,Credit Card,Medium,Budget,0
O000168,C03809,P00997,2025-01-02 12:28:25.362634,384.29,3.97,0.0733,42,4,1,0.25,1,20.9,21.3,3,1,3,Sports,Wallet,Medium,Budget,0
O000169,C00967,P00212,2025-01-02 12:41:31.622290,463.3,3.62,0.1422,46,10,0,0.0,1,45.9,20.6,3,1,3,Beauty,UPI,Very High,Budget,0
O000170,C07336,P02048,2025-01-02 12:54:37.881947,401.05,3.93,0.1957,24,9,4,0.4444444444444444,1,0.0,8.3,3,1,3,Footwear,UPI,Low,Budget,0
O000171,C00585,P01429,2025-01-02 13:07:44.141603,1383.74,4.03,0.1698,36,7,2,0.2857142857142857,2,30.9,8.2,3,1,3,Sports,UPI,High,Mid,1
O000172,C06134,P01821,2025-01-02 13:20:50.401260,950.68,4.04,0.0836,37,4,0,0.0,1,31.1,38.5,5,1,3,Beauty,Credit Card,High,Mid,0
O000173,C06047,P02267,2025-01-02 13:33:56.660916,1937.83,4.36,0.169,23,8,0,0.0,1,9.9,8.0,2,1,3,Footwear,UPI,Low,Premium,0
O000174,C00929,P00678,2025-01-02 13:47:02.920573,1358.44,3.53,0.2689,37,6,0,0.0,2,21.1,2.5,2,1,3,Fashion,UPI,Medium,Mid,0
O000175,C05673,P02361,2025-01-02 14:00:09.180229,802.68,3.99,0.1136,62,11,2,0.1818181818181818,1,0.0,30.2,5,1,3,Electronics,UPI,Low,Mid,0
O000176,C00367,P01323,2025-01-02 14:13:15.439885,1644.48,3.8,0.1085,40,5,0,0.0,1,24.0,2.8,2,1,3,Home & Kitchen,Credit Card,Medium,Premium,1
O000177,C03228,P00882,2025-01-02 14:26:21.699542,5028.54,3.54,0.211,35,4,0,0.0,1,19.9,11.1,3,1,3,Footwear,UPI,Medium,Luxury,0
O000178,C06064,P01170,2025-01-02 14:39:27.959198,203.79,3.89,0.0583,21,5,1,0.2,1,30.2,17.2,3,1,3,Books,UPI,High,Budget,0
O000179,C01966,P01129,2025-01-02 14:52:34.218855,885.28,4.27,0.2835,52,14,0,0.0,1,2.2,12.9,3,1,3,Fashion,Debit Card,Low,Mid,1
O000180,C03511,P00380,2025-01-02 15:05:40.478511,1735.89,3.73,0.1604,63,8,4,0.5,1,14.0,8.3,3,1,3,Electronics,UPI,Medium,Premium,0
O000181,C01013,P00232,2025-01-02 15:18:46.738168,1217.86,4.3,0.2531,29,8,4,0.5,1,18.5,10.6,3,1,3,Fashion,COD,Medium,Mid,1
O000182,C06419,P01334,2025-01-02 15:31:52.997824,1428.68,3.94,0.203,64,5,0,0.0,1,5.6,9.2,3,1,3,Fashion,Credit Card,Low,Mid,0
O000183,C07752,P02322,2025-01-02 15:44:59.257481,1128.64,4.4,0.2398,37,8,1,0.125,1,6.8,11.0,3,1,3,Fashion,UPI,Low,Mid,0
O000184,C06932,P02485,2025-01-02 15:58:05.517137,1634.66,3.44,0.2056,55,9,2,0.2222222222222222,1,25.0,5.8,3,1,3,Fashion,UPI,Medium,Premium,0
O000185,C04193,P00633,2025-01-02 16:11:11.776794,6161.3,3.76,0.0612,52,9,5,0.5555555555555556,3,36.9,24.3,4,1,3,Books,Credit Card,High,Luxury,0
O000186,C05807,P02190,2025-01-02 16:24:18.036450,438.02,3.53,0.0726,38,7,2,0.2857142857142857,1,26.7,6.3,1,1,3,Beauty,UPI,High,Budget,0
O000187,C03759,P01648,2025-01-02 16:37:24.296107,2075.69,3.63,0.1323,21,8,0,0.0,1,10.5,9.1,4,1,3,Beauty,Credit Card,Medium,Premium,0
O000188,C04749,P00493,2025-01-02 16:50:30.555763,668.21,3.84,0.115,58,7,1,0.1428571428571428,1,25.5,3.4,3,1,3,Home & Kitchen,Debit Card,High,Mid,0
O000189,C06002,P01201,2025-01-02 17:03:36.815420,4943.29,3.47,0.2722,56,8,1,0.125,1,28.8,16.7,3,1,3,Fashion,Credit Card,High,Premium,1
O000190,C07622,P02313,2025-01-02 17:16:43.075076,2483.65,4.13,0.1019,44,7,5,0.7142857142857143,2,42.5,13.6,3,1,3,Electronics,Debit Card,Very High,Premium,1
O000191,C07133,P00216,2025-01-02 17:29:49.334733,1322.68,3.95,0.0762,54,7,1,0.1428571428571428,1,13.8,25.5,2,1,3,Sports,COD,Medium,Mid,0
O000192,C04752,P00279,2025-01-02 17:42:55.594389,352.75,4.43,0.0618,25,10,0,0.0,1,21.7,19.0,4,1,3,Books,COD,Medium,Budget,0
O000193,C04368,P02409,2025-01-02 17:56:01.854046,1060.68,4.26,0.1108,24,14,0,0.0,2,5.4,14.2,3,1,3,Beauty,UPI,Low,Mid,0
O000194,C07828,P00131,2025-01-02 18:09:08.113702,917.58,3.79,0.2005,36,5,0,0.0,1,9.4,16.6,2,1,3,Fashion,Debit Card,Low,Mid,1
O000195,C02065,P01870,2025-01-02 18:22:14.373359,733.79,3.42,0.216,45,12,5,0.4166666666666667,2,6.7,5.1,2,1,3,Footwear,UPI,Low,Mid,0
O000196,C07278,P00658,2025-01-02 18:35:20.633015,1924.45,3.58,0.2523,55,7,1,0.1428571428571428,1,13.4,48.1,3,1,3,Fashion,Debit Card,Medium,Premium,0
O000197,C02965,P01225,2025-01-02 18:48:26.892672,150.0,4.15,0.2349,52,4,0,0.0,1,20.7,1.2,4,1,3,Footwear,UPI,Medium,Budget,1
O000198,C03702,P00547,2025-01-02 19:01:33.152328,2131.45,4.29,0.2345,28,10,2,0.2,1,0.0,16.0,4,1,3,Fashion,Wallet,Low,Premium,0
O000199,C02519,P00555,2025-01-02 19:14:39.411985,2464.85,3.32,0.0749,24,6,3,0.5,1,24.0,19.0,2,1,3,Books,UPI,Medium,Premium,0
O000200,C00694,P01577,2025-01-02 19:27:45.671641,227.4,4.48,0.1309,62,8,1,0.125,3,8.2,11.0,2,1,3,Electronics,Credit Card,Low,Budget,0
O000201,C05600,P00872,2025-01-02 19:40:51.931298,491.22,3.69,0.1332,54,12,2,0.1666666666666666,1,35.4,6.8,2,1,3,Electronics,UPI,High,Budget,0
O000202,C03289,P01091,2025-01-02 19:53:58.190954,609.18,4.48,0.0867,26,7,3,0.4285714285714285,1,18.6,46.3,6,1,3,Electronics,UPI,Medium,Mid,0
O000203,C04574,P02021,2025-01-02 20:07:04.450611,2425.68,3.32,0.0342,59,5,0,0.0,1,35.2,9.6,4,1,3,Books,UPI,High,Premium,1
O000204,C05769,P01957,2025-01-02 20:20:10.710267,2247.36,4.62,0.2057,40,6,2,0.3333333333333333,4,14.2,27.4,4,1,3,Footwear,Credit Card,Medium,Premium,1
O000205,C06657,P01904,2025-01-02 20:33:16.969924,298.94,3.46,0.0747,59,7,0,0.0,3,30.7,14.4,4,1,3,Beauty,Debit Card,High,Budget,0
O000206,C02663,P01004,2025-01-02 20:46:23.229580,811.55,3.43,0.2179,25,7,1,0.1428571428571428,2,24.2,28.5,3,1,3,Fashion,Debit Card,Medium,Mid,1
O000207,C07013,P00322,2025-01-02 20:59:29.489237,579.52,3.77,0.0743,52,10,2,0.2,3,6.8,10.2,4,1,3,Beauty,COD,Low,Mid,0
O000208,C03913,P02083,2025-01-02 21:12:35.748893,1687.94,3.65,0.0851,26,5,0,0.0,2,53.9,11.2,2,1,3,Electronics,UPI,Very High,Premium,0
O000209,C06891,P00396,2025-01-02 21:25:42.008550,1832.16,3.78,0.0612,24,7,4,0.5714285714285714,1,19.5,3.2,1,1,3,Home & Kitchen,UPI,Medium,Premium,0
O000210,C03623,P00461,2025-01-02 21:38:48.268206,2502.3,4.45,0.042,33,8,1,0.125,1,0.5,11.3,2,1,3,Beauty,Credit Card,Low,Premium,0
O000211,C07570,P00498,2025-01-02 21:51:54.527863,4299.81,4.64,0.1711,42,7,4,0.5714285714285714,1,19.2,29.9,2,1,3,Home & Kitchen,Wallet,Medium,Premium,0
O000212,C00004,P00918,2025-01-02 22:05:00.787519,5118.66,3.79,0.2692,38,11,6,0.5454545454545454,1,7.5,8.6,4,1,3,Fashion,UPI,Low,Luxury,0
O000213,C02801,P01616,2025-01-02 22:18:07.047176,360.98,4.46,0.2707,55,6,1,0.1666666666666666,1,8.2,5.3,2,1,3,Footwear,UPI,Low,Budget,0
O000214,C05096,P01178,2025-01-02 22:31:13.306832,871.67,5.0,0.0673,26,5,1,0.2,1,0.0,21.9,3,1,3,Beauty,COD,Low,Mid,0
O000215,C05748,P00372,2025-01-02 22:44:19.566489,274.4,3.91,0.2655,29,2,0,0.0,2,3.1,2.3,2,1,3,Fashion,UPI,Low,Budget,1
O000216,C02896,P00637,2025-01-02 22:57:25.826145,3303.82,3.82,0.219,43,13,3,0.2307692307692307,2,2.3,22.0,3,1,3,Footwear,Credit Card,Low,Premium,1
O000217,C07687,P01403,2025-01-02 23:10:32.085802,947.04,3.69,0.2631,21,11,2,0.1818181818181818,1,20.4,31.6,3,1,3,Fashion,UPI,Medium,Mid,0
O000218,C07283,P01888,2025-01-02 23:23:38.345458,773.03,4.46,0.0321,51,10,3,0.3,1,21.6,25.3,3,1,3,Books,Debit Card,Medium,Mid,0
O000219,C03276,P00447,2025-01-02 23:36:44.605115,1039.52,4.14,0.0503,61,11,2,0.1818181818181818,1,2.9,14.9,4,1,3,Electronics,Credit Card,Low,Mid,0
O000220,C00930,P01866,2025-01-02 23:49:50.864771,1115.19,4.16,0.0804,45,11,0,0.0,1,0.0,15.0,3,1,3,Electronics,Credit Card,Low,Mid,0
O000221,C07529,P01651,2025-01-03 00:02:57.124428,384.43,4.06,0.2716,55,9,1,0.1111111111111111,3,20.3,7.6,2,1,4,Fashion,COD,Medium,Budget,0
O000222,C05838,P01398,2025-01-03 00:16:03.384084,262.96,4.48,0.0826,19,7,3,0.4285714285714285,2,12.5,22.1,3,1,4,Sports,COD,Medium,Budget,0
O000223,C04988,P00606,2025-01-03 00:29:09.643741,1970.0,4.37,0.1322,61,7,0,0.0,3,13.2,8.6,3,1,4,Home & Kitchen,UPI,Medium,Premium,1
O000224,C04579,P01220,2025-01-03 00:42:15.903397,933.31,3.74,0.02,30,9,0,0.0,1,29.6,2.4,2,1,4,Books,Debit Card,High,Mid,0
O000225,C06015,P01859,2025-01-03 00:55:22.163054,1949.83,4.4,0.2087,43,4,0,0.0,1,28.7,5.4,4,1,4,Fashion,Debit Card,High,Premium,1
O000226,C06680,P01219,2025-01-03 01:08:28.422710,13777.11,3.55,0.2466,42,7,1,0.1428571428571428,1,27.9,28.1,4,1,4,Fashion,Debit Card,High,Luxury,0
O000227,C01052,P02205,2025-01-03 01:21:34.682367,824.27,3.94,0.208,35,5,0,0.0,1,29.0,2.7,3,1,4,Fashion,Credit Card,High,Mid,0
O000228,C03099,P01406,2025-01-03 01:34:40.942023,930.79,3.7,0.1155,26,7,3,0.4285714285714285,1,35.5,22.0,3,1,4,Sports,Credit Card,High,Mid,0
O000229,C00012,P02222,2025-01-03 01:47:47.201680,2406.45,3.86,0.02,63,14,0,0.0,1,19.9,10.1,2,1,4,Electronics,UPI,Medium,Premium,0
O000230,C01165,P00648,2025-01-03 02:00:53.461336,2058.49,3.31,0.0855,42,10,4,0.4,1,33.5,13.3,4,1,4,Sports,UPI,High,Premium,0
O000231,C02216,P01571,2025-01-03 02:13:59.720993,2256.24,3.72,0.3005,36,4,1,0.25,4,18.0,27.3,3,1,4,Fashion,UPI,Medium,Premium,1
O000232,C01928,P00937,2025-01-03 02:27:05.980649,500.72,4.83,0.1083,23,10,5,0.5,1,8.1,21.1,3,1,4,Home & Kitchen,Credit Card,Low,Mid,0
O000233,C06120,P01090,2025-01-03 02:40:12.240306,339.24,3.8,0.2525,30,13,2,0.1538461538461538,3,29.1,2.3,2,1,4,Fashion,Credit Card,High,Budget,0
O000234,C04300,P00266,2025-01-03 02:53:18.499962,2971.21,4.52,0.098,22,6,0,0.0,1,7.0,17.4,3,1,4,Books,Credit Card,Low,Premium,0
O000235,C06536,P01511,2025-01-03 03:06:24.759618,3738.33,3.92,0.2395,53,14,0,0.0,2,37.4,9.7,2,1,4,Footwear,Credit Card,High,Premium,0
O000236,C03713,P01859,2025-01-03 03:19:31.019275,1949.83,4.4,0.2087,55,5,1,0.2,1,42.2,45.4,4,1,4,Fashion,Wallet,Very High,Premium,0
O000237,C00380,P01434,2025-01-03 03:32:37.278931,3751.21,3.39,0.0726,30,6,0,0.0,1,28.6,9.3,3,1,4,Electronics,COD,High,Premium,1
O000238,C00485,P02115,2025-01-03 03:45:43.538588,1483.65,4.12,0.208,39,9,4,0.4444444444444444,2,28.9,4.9,3,1,4,Footwear,Credit Card,High,Mid,0
O000239,C05210,P00146,2025-01-03 03:58:49.798244,4009.18,2.93,0.2823,19,8,0,0.0,1,25.6,14.0,2,1,4,Fashion,Debit Card,High,Premium,0
O000240,C03908,P00630,2025-01-03 04:11:56.057901,6158.2,4.03,0.2222,63,9,3,0.3333333333333333,1,23.4,3.1,2,1,4,Fashion,COD,Medium,Luxury,1
O000241,C00357,P00645,2025-01-03 04:25:02.317557,844.68,4.15,0.0895,25,9,2,0.2222222222222222,1,35.3,13.3,3,1,4,Beauty,Credit Card,High,Mid,0
O000242,C01862,P02243,2025-01-03 04:38:08.577214,3009.97,3.98,0.2587,31,6,0,0.0,1,34.0,8.2,3,1,4,Footwear,Debit Card,High,Premium,0
O000243,C06424,P00948,2025-01-03 04:51:14.836870,3300.02,3.13,0.0717,50,6,3,0.5,1,2.5,20.7,1,1,4,Beauty,UPI,Low,Premium,0
O000244,C04751,P01598,2025-01-03 05:04:21.096527,3095.37,4.08,0.2109,19,11,1,0.0909090909090909,1,0.0,13.6,3,1,4,Footwear,Credit Card,Low,Premium,0
O000245,C06785,P00969,2025-01-03 05:17:27.356183,366.44,3.68,0.071,29,6,5,0.8333333333333334,1,0.0,25.9,4,1,4,Electronics,UPI,Low,Budget,0
O000246,C05228,P00719,2025-01-03 05:30:33.615840,441.74,4.02,0.0864,54,11,1,0.0909090909090909,2,29.7,3.9,4,1,4,Electronics,Credit Card,High,Budget,0
O000247,C06402,P02050,2025-01-03 05:43:39.875496,555.08,3.84,0.0761,53,10,2,0.2,1,14.0,15.6,4,1,4,Home & Kitchen,Credit Card,Medium,Mid,0
O000248,C01244,P02192,2025-01-03 05:56:46.135153,2140.4,4.24,0.0205,41,7,0,0.0,1,14.7,35.1,4,1,4,Books,UPI,Medium,Premium,0
O000249,C06916,P00051,2025-01-03 06:09:52.394809,213.41,3.83,0.1958,60,6,0,0.0,1,34.6,34.0,4,1,4,Fashion,UPI,High,Budget,1
O000250,C03555,P01246,2025-01-03 06:22:58.654466,3140.78,3.6,0.2353,37,4,1,0.25,2,26.6,23.9,3,1,4,Fashion,COD,High,Premium,1
O000251,C04926,P00979,2025-01-03 06:36:04.914122,882.75,4.43,0.1197,22,3,2,0.6666666666666666,1,35.5,36.3,3,1,4,Electronics,Credit Card,High,Mid,0
O000252,C00205,P01061,2025-01-03 06:49:11.173779,743.23,3.39,0.2357,39,9,0,0.0,1,8.0,3.9,3,1,4,Fashion,Credit Card,Low,Mid,0
O000253,C01084,P02260,2025-01-03 07:02:17.433435,1961.87,4.21,0.2597,44,14,3,0.2142857142857142,1,17.4,7.3,3,1,4,Footwear,Credit Card,Medium,Premium,0
O000254,C06266,P01348,2025-01-03 07:15:23.693092,1360.11,3.4,0.0536,22,6,0,0.0,2,28.3,23.4,3,1,4,Beauty,Credit Card,High,Mid,0
O000255,C02048,P00192,2025-01-03 07:28:29.952748,7329.72,3.79,0.0966,42,8,2,0.25,1,32.7,7.6,3,1,4,Home & Kitchen,COD,High,Luxury,0
O000256,C00938,P02213,2025-01-03 07:41:36.212405,1858.27,4.17,0.118,24,9,0,0.0,1,30.2,7.7,2,1,4,Beauty,UPI,High,Premium,0
O000257,C00402,P00091,2025-01-03 07:54:42.472061,1554.22,4.43,0.1339,54,4,1,0.25,1,44.8,20.9,3,1,4,Sports,UPI,Very High,Premium,0
O000258,C03876,P00786,2025-01-03 08:07:48.731718,579.46,3.49,0.1638,46,9,0,0.0,2,19.5,4.8,1,1,4,Sports,Credit Card,Medium,Mid,0
O000259,C03070,P01333,2025-01-03 08:20:54.991374,539.55,4.04,0.0605,21,7,1,0.1428571428571428,3,13.7,20.8,3,1,4,Beauty,UPI,Medium,Mid,0
O000260,C05086,P01436,2025-01-03 08:34:01.251031,508.67,4.33,0.2156,33,8,3,0.375,4,13.3,7.0,2,1,4,Footwear,UPI,Medium,Mid,0
O000261,C03051,P01806,2025-01-03 08:47:07.510687,896.72,4.14,0.2278,57,5,0,0.0,1,21.4,15.1,2,1,4,Footwear,UPI,Medium,Mid,0
O000262,C04236,P01268,2025-01-03 09:00:13.770344,277.83,4.02,0.0608,19,6,2,0.3333333333333333,1,0.2,5.9,2,1,4,Sports,COD,Low,Budget,1
O000263,C06587,P00121,2025-01-03 09:13:20.030000,6163.03,3.99,0.2452,43,5,0,0.0,1,30.2,5.6,3,1,4,Footwear,Credit Card,High,Luxury,1
O000264,C07100,P02249,2025-01-03 09:26:26.289657,249.63,4.11,0.0932,58,9,0,0.0,3,32.5,4.3,3,1,4,Electronics,UPI,High,Budget,0
O000265,C05409,P01099,2025-01-03 09:39:32.549313,695.78,4.09,0.0483,44,9,2,0.2222222222222222,2,26.1,14.4,3,1,4,Home & Kitchen,UPI,High,Mid,0
O000266,C05914,P00488,2025-01-03 09:52:38.808970,3112.94,3.91,0.267,25,9,1,0.1111111111111111,1,9.9,13.7,3,1,4,Fashion,Debit Card,Low,Premium,1
O000267,C00246,P01574,2025-01-03 10:05:45.068626,2560.58,3.74,0.1953,21,3,0,0.0,2,26.1,1.9,2,1,4,Footwear,UPI,High,Premium,0
O000268,C00280,P01712,2025-01-03 10:18:51.328283,586.72,4.4,0.1005,21,7,0,0.0,1,17.4,5.9,3,1,4,Beauty,Credit Card,Medium,Mid,0
O000269,C00493,P00595,2025-01-03 10:31:57.587939,1525.4,3.58,0.0681,53,8,1,0.125,1,35.4,17.0,2,1,4,Books,UPI,High,Premium,0
O000270,C04593,P01650,2025-01-03 10:45:03.847596,2593.77,4.08,0.2312,21,7,3,0.4285714285714285,1,9.4,8.4,3,1,4,Footwear,Credit Card,Low,Premium,0
O000271,C02629,P00522,2025-01-03 10:58:10.107252,2001.36,4.7,0.1845,46,8,1,0.125,1,32.2,10.6,3,1,4,Footwear,Debit Card,High,Premium,0
O000272,C02698,P00224,2025-01-03 11:11:16.366909,1980.68,4.66,0.2073,37,7,0,0.0,2,13.0,6.9,4,1,4,Fashion,Credit Card,Medium,Premium,0
O000273,C03753,P01546,2025-01-03 11:24:22.626565,3238.3,4.32,0.1517,63,10,0,0.0,1,6.3,7.6,3,1,4,Home & Kitchen,UPI,Low,Premium,0
O000274,C03065,P01528,2025-01-03 11:37:28.886222,860.7,3.06,0.0634,51,3,0,0.0,1,10.9,4.8,2,1,4,Books,Debit Card,Medium,Mid,0
O000275,C06995,P01866,2025-01-03 11:50:35.145878,1115.19,4.16,0.0804,53,6,4,0.6666666666666666,1,21.5,13.4,3,1,4,Electronics,Credit Card,Medium,Mid,0
O000276,C02055,P01823,2025-01-03 12:03:41.405535,197.08,4.13,0.2029,51,7,1,0.1428571428571428,1,13.8,25.4,3,1,4,Fashion,UPI,Medium,Budget,0
O000277,C04893,P00690,2025-01-03 12:16:47.665191,460.14,3.46,0.1474,20,11,0,0.0,1,27.2,14.3,4,1,4,Sports,UPI,High,Budget,1
O000278,C04853,P01688,2025-01-03 12:29:53.924848,890.24,3.51,0.2349,22,6,2,0.3333333333333333,1,7.8,4.6,2,1,4,Footwear,Credit Card,Low,Mid,0
O000279,C01370,P02038,2025-01-03 12:43:00.184504,7702.99,4.87,0.0742,47,7,1,0.1428571428571428,3,3.7,13.1,2,1,4,Electronics,Credit Card,Low,Luxury,0
O000280,C07018,P00961,2025-01-03 12:56:06.444161,1985.54,3.84,0.2373,50,10,1,0.1,1,20.1,5.8,4,1,4,Fashion,Credit Card,Medium,Premium,0
O000281,C00046,P01904,2025-01-03 13:09:12.703817,298.94,3.46,0.0747,63,8,3,0.375,2,22.4,44.5,4,1,4,Beauty,Credit Card,Medium,Budget,0
O000282,C04653,P01521,2025-01-03 13:22:18.963474,1902.02,3.5,0.02,33,9,1,0.1111111111111111,2,4.3,3.4,3,1,4,Books,Credit Card,Low,Premium,0
O000283,C00688,P02066,2025-01-03 13:35:25.223130,367.81,3.76,0.1751,45,7,1,0.1428571428571428,1,7.2,5.1,3,1,4,Footwear,Credit Card,Low,Budget,0
O000284,C01590,P00110,2025-01-03 13:48:31.482787,562.51,4.09,0.1899,19,9,0,0.0,1,38.2,12.7,4,1,4,Home & Kitchen,Credit Card,High,Mid,0
O000285,C07078,P01232,2025-01-03 14:01:37.742443,584.64,4.28,0.0688,25,7,1,0.1428571428571428,1,19.7,1.5,2,1,4,Books,Credit Card,Medium,Mid,0
O000286,C00384,P00637,2025-01-03 14:14:44.002100,3303.82,3.82,0.219,29,6,1,0.1666666666666666,1,0.0,8.2,3,1,4,Footwear,UPI,Low,Premium,0
O000287,C01620,P01276,2025-01-03 14:27:50.261756,444.32,3.89,0.1293,64,10,0,0.0,1,34.2,15.0,2,1,4,Beauty,Credit Card,High,Budget,0
O000288,C01872,P01020,2025-01-03 14:40:56.521413,511.72,3.9,0.2222,27,5,1,0.2,1,33.5,2.1,1,1,4,Footwear,Debit Card,High,Mid,1
O000289,C05134,P00721,2025-01-03 14:54:02.781069,1653.51,3.81,0.0742,19,11,3,0.2727272727272727,2,23.5,24.7,4,1,4,Sports,Debit Card,Medium,Premium,0
O000290,C05395,P01034,2025-01-03 15:07:09.040726,654.32,3.5,0.2852,43,8,0,0.0,2,0.0,9.4,3,1,4,Fashion,UPI,Low,Mid,0
O000291,C01737,P02026,2025-01-03 15:20:15.300382,939.91,4.24,0.0834,41,8,3,0.375,1,24.6,16.8,2,1,4,Electronics,COD,Medium,Mid,1
O000292,C06911,P00751,2025-01-03 15:33:21.560039,4665.62,3.18,0.2325,47,4,1,0.25,1,27.3,13.8,2,1,4,Fashion,UPI,High,Premium,0
O000293,C06984,P02277,2025-01-03 15:46:27.819695,1433.47,4.38,0.1203,18,6,0,0.0,1,12.7,2.1,4,1,4,Electronics,Debit Card,Medium,Mid,0
O000294,C07384,P02284,2025-01-03 15:59:34.079351,273.31,4.97,0.0948,46,6,2,0.3333333333333333,2,19.8,11.6,2,1,4,Home & Kitchen,Debit Card,Medium,Budget,0
O000295,C01780,P00093,2025-01-03 16:12:40.339008,621.28,3.99,0.0411,50,9,2,0.2222222222222222,3,1.8,3.5,2,1,4,Electronics,Wallet,Low,Mid,0
O000296,C07331,P02041,2025-01-03 16:25:46.598664,3084.84,4.37,0.2624,29,9,2,0.2222222222222222,2,21.0,16.8,3,1,4,Fashion,UPI,Medium,Premium,1
O000297,C05218,P02118,2025-01-03 16:38:52.858321,3945.84,4.0,0.0501,49,9,0,0.0,1,12.4,21.0,2,1,4,Beauty,Credit Card,Medium,Premium,0
O000298,C07535,P01950,2025-01-03 16:51:59.117977,1667.65,3.42,0.2314,28,11,6,0.5454545454545454,1,9.8,8.5,3,1,4,Footwear,UPI,Low,Premium,1
O000299,C04373,P01651,2025-01-03 17:05:05.377634,384.43,4.06,0.2716,28,8,1,0.125,2,30.1,12.2,3,1,4,Fashion,Credit Card,High,Budget,0
O000300,C05015,P01855,2025-01-03 17:18:11.637290,944.99,4.61,0.0801,48,6,1,0.1666666666666666,1,8.8,17.6,2,1,4,Beauty,COD,Low,Mid,0
O000301,C06562,P01269,2025-01-03 17:31:17.896947,1123.55,4.6,0.201,49,8,0,0.0,2,2.4,3.9,4,1,4,Footwear,COD,Low,Mid,1
O000302,C00914,P01053,2025-01-03 17:44:24.156603,4211.81,3.91,0.1998,64,5,0,0.0,1,10.2,30.5,4,1,4,Footwear,COD,Medium,Premium,1
O000303,C05883,P02338,2025-01-03 17:57:30.416260,1590.73,3.65,0.1965,57,13,0,0.0,1,12.0,19.2,3,1,4,Fashion,COD,Medium,Premium,0
O000304,C01192,P01058,2025-01-03 18:10:36.675916,1891.65,4.02,0.0579,31,7,0,0.0,1,8.6,4.4,2,1,4,Books,UPI,Low,Premium,0
O000305,C06407,P00311,2025-01-03 18:23:42.935573,258.26,3.82,0.2055,52,8,3,0.375,1,16.2,22.0,2,1,4,Fashion,Wallet,Medium,Budget,1
O000306,C04587,P01242,2025-01-03 18:36:49.195229,879.7,3.53,0.1052,28,9,3,0.3333333333333333,1,11.7,26.8,3,1,4,Books,Credit Card,Medium,Mid,0
O000307,C04736,P01179,2025-01-03 18:49:55.454886,1484.42,2.71,0.1718,37,4,1,0.25,1,28.3,15.3,2,1,4,Fashion,COD,High,Mid,1
O000308,C00764,P01486,2025-01-03 19:03:01.714542,2505.14,3.83,0.0745,61,8,1,0.125,4,24.1,34.7,4,1,4,Beauty,Credit Card,Medium,Premium,0
O000309,C04909,P01840,2025-01-03 19:16:07.974199,4128.45,4.26,0.088,55,10,1,0.1,1,5.3,13.9,2,1,4,Sports,Debit Card,Low,Premium,0
O000310,C05116,P01507,2025-01-03 19:29:14.233855,2600.56,3.75,0.0877,30,8,1,0.125,1,4.4,6.2,2,1,4,Sports,Credit Card,Low,Premium,0
O000311,C01233,P00158,2025-01-03 19:42:20.493512,1943.8,3.57,0.0484,63,12,3,0.25,2,15.7,4.3,3,1,4,Electronics,Credit Card,Medium,Premium,0
