order_id,order_date,customer_id,product_id,category,product_price,product_rating,product_historical_return_rate,customer_age,customer_previous_orders,customer_previous_returns,customer_return_rate,quantity,discount_pct,payment_type,delivery_distance_km,expected_delivery_days,discount_bucket,price_bucket,order_month,order_day_of_week,returned
O000158,2025-01-02 10:17:22.766069,C05948,P01926,Beauty,789.77,3.1,0.0935,61,10,2,0.2,1,0.0,UPI,16.2,3,Low,Mid,1,3,0
O000159,2025-01-02 10:30:29.025725,C04652,P02449,Fashion,1846.59,4.76,0.2805,64,12,9,0.75,1,1.6,COD,4.9,2,Low,Premium,1,3,1
O000160,2025-01-02 10:43:35.285382,C03651,P02309,Books,840.49,3.03,0.02,23,8,3,0.375,1,29.3,UPI,7.2,2,High,Mid,1,3,0
O000161,2025-01-02 10:56:41.545038,C05147,P01201,Fashion,4943.29,3.47,0.2722,40,12,7,0.5833,1,32.2,Debit Card,3.2,3,High,Premium,1,3,0
O000162,2025-01-02 11:09:47.804695,C03827,P01249,Fashion,150.0,4.93,0.2733,33,7,0,0.0,1,28.1,COD,14.6,3,High,Budget,1,3,0
O000163,2025-01-02 11:22:54.064351,C03671,P00164,Books,318.16,2.93,0.142,24,10,1,0.1,1,22.2,UPI,11.9,2,Medium,Budget,1,3,0
O000164,2025-01-02 11:36:00.324008,C07106,P01994,Books,1650.62,3.97,0.0286,34,8,2,0.25,1,11.6,UPI,11.6,3,Medium,Premium,1,3,0
O000165,2025-01-02 11:49:06.583664,C03755,P00133,Beauty,3275.63,4.21,0.0227,19,6,3,0.5,1,7.1,Debit Card,6.4,3,Low,Premium,1,3,0
O000166,2025-01-02 12:02:12.843321,C04415,P02340,Sports,1176.43,3.26,0.0761,41,6,2,0.3333,1,11.5,UPI,21.3,3,Medium,Mid,1,3,0
O000167,2025-01-02 12:15:19.102977,C03939,P01844,Electronics,225.8,5.0,0.0494,51,2,1,0.5,1,10.6,Credit Card,18.9,3,Medium,Budget,1,3,0
O000168,2025-01-02 12:28:25.362634,C03809,P00997,Sports,384.29,3.97,0.0733,42,4,1,0.25,1,20.9,Wallet,21.3,3,Medium,Budget,1,3,0
O000169,2025-01-02 12:41:31.622290,C00967,P00212,Beauty,463.3,3.62,0.1422,46,10,0,0.0,1,45.9,UPI,20.6,3,Very High,Budget,1,3,0
O000170,2025-01-02 12:54:37.881947,C07336,P02048,Footwear,401.05,3.93,0.1957,24,9,4,0.4444,1,0.0,UPI,8.3,3,Low,Budget,1,3,0
O000171,2025-01-02 13:07:44.141603,C00585,P01429,Sports,1383.74,4.03,0.1698,36,7,2,0.2857,2,30.9,UPI,8.2,3,High,Mid,1,3,1
O000172,2025-01-02 13:20:50.401260,C06134,P01821,Beauty,950.68,4.04,0.0836,37,4,0,0.0,1,31.1,Credit Card,38.5,5,High,Mid,1,3,0
O000173,2025-01-02 13:33:56.660916,C06047,P02267,Footwear,1937.83,4.36,0.169,23,8,0,0.0,1,9.9,UPI,8.0,2,Low,Premium,1,3,0
O000174,2025-01-02 13:47:02.920573,C00929,P00678,Fashion,1358.44,3.53,0.2689,37,6,0,0.0,2,21.1,UPI,2.5,2,Medium,Mid,1,3,0
O000175,2025-01-02 14:00:09.180229,C05673,P02361,Electronics,802.68,3.99,0.1136,62,11,2,0.1818,1,0.0,UPI,30.2,5,Low,Mid,1,3,0
O000176,2025-01-02 14:13:15.439885,C00367,P01323,Home & Kitchen,1644.48,3.8,0.1085,40,5,0,0.0,1,24.0,Credit Card,2.8,2,Medium,Premium,1,3,1
O000177,2025-01-02 14:26:21.699542,C03228,P00882,Footwear,5028.54,3.54,0.211,35,4,0,0.0,1,19.9,UPI,11.1,3,Medium,Luxury,1,3,0
O000178,2025-01-02 14:39:27.959198,C06064,P01170,Books,203.79,3.89,0.0583,21,5,1,0.2,1,30.2,UPI,17.2,3,High,Budget,1,3,0
O000179,2025-01-02 14:52:34.218855,C01966,P01129,Fashion,885.28,4.27,0.2835,52,14,0,0.0,1,2.2,Debit Card,12.9,3,Low,Mid,1,3,1
O000180,2025-01-02 15:05:40.478511,C03511,P00380,Electronics,1735.89,3.73,0.1604,63,8,4,0.5,1,14.0,UPI,8.3,3,Medium,Premium,1,3,0
O000181,2025-01-02 15:18:46.738168,C01013,P00232,Fashion,1217.86,4.3,0.2531,29,8,4,0.5,1,18.5,COD,10.6,3,Medium,Mid,1,3,1
O000182,2025-01-02 15:31:52.997824,C06419,P01334,Fashion,1428.68,3.94,0.203,64,5,0,0.0,1,5.6,Credit Card,9.2,3,Low,Mid,1,3,0
O000183,2025-01-02 15:44:59.257481,C07752,P02322,Fashion,1128.64,4.4,0.2398,37,8,1,0.125,1,6.8,UPI,11.0,3,Low,Mid,1,3,0
O000184,2025-01-02 15:58:05.517137,C06932,P02485,Fashion,1634.66,3.44,0.2056,55,9,2,0.2222,1,25.0,UPI,5.8,3,Medium,Premium,1,3,0
O000185,2025-01-02 16:11:11.776794,C04193,P00633,Books,6161.3,3.76,0.0612,52,9,5,0.5556,3,36.9,Credit Card,24.3,4,High,Luxury,1,3,0
O000186,2025-01-02 16:24:18.036450,C05807,P02190,Beauty,438.02,3.53,0.0726,38,7,2,0.2857,1,26.7,UPI,6.3,1,High,Budget,1,3,0
O000187,2025-01-02 16:37:24.296107,C03759,P01648,Beauty,2075.69,3.63,0.1323,21,8,0,0.0,1,10.5,Credit Card,9.1,4,Medium,Premium,1,3,0
O000188,2025-01-02 16:50:30.555763,C04749,P00493,Home & Kitchen,668.21,3.84,0.115,58,7,1,0.1429,1,25.5,Debit Card,3.4,3,High,Mid,1,3,0
O000189,2025-01-02 17:03:36.815420,C06002,P01201,Fashion,4943.29,3.47,0.2722,56,8,1,0.125,1,28.8,Credit Card,16.7,3,High,Premium,1,3,1
O000190,2025-01-02 17:16:43.075076,C07622,P02313,Electronics,2483.65,4.13,0.1019,44,7,5,0.7143,2,42.5,Debit Card,13.6,3,Very High,Premium,1,3,1
O000191,2025-01-02 17:29:49.334733,C07133,P00216,Sports,1322.68,3.95,0.0762,54,7,1,0.1429,1,13.8,COD,25.5,2,Medium,Mid,1,3,0
O000192,2025-01-02 17:42:55.594389,C04752,P00279,Books,352.75,4.43,0.0618,25,10,0,0.0,1,21.7,COD,19.0,4,Medium,Budget,1,3,0
O000193,2025-01-02 17:56:01.854046,C04368,P02409,Beauty,1060.68,4.26,0.1108,24,14,0,0.0,2,5.4,UPI,14.2,3,Low,Mid,1,3,0
O000194,2025-01-02 18:09:08.113702,C07828,P00131,Fashion,917.58,3.79,0.2005,36,5,0,0.0,1,9.4,Debit Card,16.6,2,Low,Mid,1,3,1
O000195,2025-01-02 18:22:14.373359,C02065,P01870,Footwear,733.79,3.42,0.216,45,12,5,0.4167,2,6.7,UPI,5.1,2,Low,Mid,1,3,0
O000196,2025-01-02 18:35:20.633015,C07278,P00658,Fashion,1924.45,3.58,0.2523,55,7,1,0.1429,1,13.4,Debit Card,48.1,3,Medium,Premium,1,3,0
O000197,2025-01-02 18:48:26.892672,C02965,P01225,Footwear,150.0,4.15,0.2349,52,4,0,0.0,1,20.7,UPI,1.2,4,Medium,Budget,1,3,1
O000198,2025-01-02 19:01:33.152328,C03702,P00547,Fashion,2131.45,4.29,0.2345,28,10,2,0.2,1,0.0,Wallet,16.0,4,Low,Premium,1,3,0
O000199,2025-01-02 19:14:39.411985,C02519,P00555,Books,2464.85,3.32,0.0749,24,6,3,0.5,1,24.0,UPI,19.0,2,Medium,Premium,1,3,0
O000200,2025-01-02 19:27:45.671641,C00694,P01577,Electronics,227.4,4.48,0.1309,62,8,1,0.125,3,8.2,Credit Card,11.0,2,Low,Budget,1,3,0
O000201,2025-01-02 19:40:51.931298,C05600,P00872,Electronics,491.22,3.69,0.1332,54,12,2,0.1667,1,35.4,UPI,6.8,2,High,Budget,1,3,0
O000202,2025-01-02 19:53:58.190954,C03289,P01091,Electronics,609.18,4.48,0.0867,26,7,3,0.4286,1,18.6,UPI,46.3,6,Medium,Mid,1,3,0
O000203,2025-01-02 20:07:04.450611,C04574,P02021,Books,2425.68,3.32,0.0342,59,5,0,0.0,1,35.2,UPI,9.6,4,High,Premium,1,3,1
O000204,2025-01-02 20:20:10.710267,C05769,P01957,Footwear,2247.36,4.62,0.2057,40,6,2,0.3333,4,14.2,Credit Card,27.4,4,Medium,Premium,1,3,1
O000205,2025-01-02 20:33:16.969924,C06657,P01904,Beauty,298.94,3.46,0.0747,59,7,0,0.0,3,30.7,Debit Card,14.4,4,High,Budget,1,3,0
O000206,2025-01-02 20:46:23.229580,C02663,P01004,Fashion,811.55,3.43,0.2179,25,7,1,0.1429,2,24.2,Debit Card,28.5,3,Medium,Mid,1,3,1
O000207,2025-01-02 20:59:29.489237,C07013,P00322,Beauty,579.52,3.77,0.0743,52,10,2,0.2,3,6.8,COD,10.2,4,Low,Mid,1,3,0
O000208,2025-01-02 21:12:35.748893,C03913,P02083,Electronics,1687.94,3.65,0.0851,26,5,0,0.0,2,53.9,UPI,11.2,2,Very High,Premium,1,3,0
O000209,2025-01-02 21:25:42.008550,C06891,P00396,Home & Kitchen,1832.16,3.78,0.0612,24,7,4,0.5714,1,19.5,UPI,3.2,1,Medium,Premium,1,3,0
O000210,2025-01-02 21:38:48.268206,C03623,P00461,Beauty,2502.3,4.45,0.042,33,8,1,0.125,1,0.5,Credit Card,11.3,2,Low,Premium,1,3,0
O000211,2025-01-02 21:51:54.527863,C07570,P00498,Home & Kitchen,4299.81,4.64,0.1711,42,7,4,0.5714,1,19.2,Wallet,29.9,2,Medium,Premium,1,3,0
O000212,2025-01-02 22:05:00.787519,C00004,P00918,Fashion,5118.66,3.79,0.2692,38,11,6,0.5455,1,7.5,UPI,8.6,4,Low,Luxury,1,3,0
O000213,2025-01-02 22:18:07.047176,C02801,P01616,Footwear,360.98,4.46,0.2707,55,6,1,0.1667,1,8.2,UPI,5.3,2,Low,Budget,1,3,0
O000214,2025-01-02 22:31:13.306832,C05096,P01178,Beauty,871.67,5.0,0.0673,26,5,1,0.2,1,0.0,COD,21.9,3,Low,Mid,1,3,0
O000215,2025-01-02 22:44:19.566489,C05748,P00372,Fashion,274.4,3.91,0.2655,29,2,0,0.0,2,3.1,UPI,2.3,2,Low,Budget,1,3,1
O000216,2025-01-02 22:57:25.826145,C02896,P00637,Footwear,3303.82,3.82,0.219,43,13,3,0.2308,2,2.3,Credit Card,22.0,3,Low,Premium,1,3,1
O000217,2025-01-02 23:10:32.085802,C07687,P01403,Fashion,947.04,3.69,0.2631,21,11,2,0.1818,1,20.4,UPI,31.6,3,Medium,Mid,1,3,0
O000218,2025-01-02 23:23:38.345458,C07283,P01888,Books,773.03,4.46,0.0321,51,10,3,0.3,1,21.6,Debit Card,25.3,3,Medium,Mid,1,3,0
O000219,2025-01-02 23:36:44.605115,C03276,P00447,Electronics,1039.52,4.14,0.0503,61,11,2,0.1818,1,2.9,Credit Card,14.9,4,Low,Mid,1,3,0
O000220,2025-01-02 23:49:50.864771,C00930,P01866,Electronics,1115.19,4.16,0.0804,45,11,0,0.0,1,0.0,Credit Card,15.0,3,Low,Mid,1,3,0
O000221,2025-01-03 00:02:57.124428,C07529,P01651,Fashion,384.43,4.06,0.2716,55,9,1,0.1111,3,20.3,COD,7.6,2,Medium,Budget,1,4,0
O000222,2025-01-03 00:16:03.384084,C05838,P01398,Sports,262.96,4.48,0.0826,19,7,3,0.4286,2,12.5,COD,22.1,3,Medium,Budget,1,4,0
O000223,2025-01-03 00:29:09.643741,C04988,P00606,Home & Kitchen,1970.0,4.37,0.1322,61,7,0,0.0,3,13.2,UPI,8.6,3,Medium,Premium,1,4,1
O000224,2025-01-03 00:42:15.903397,C04579,P01220,Books,933.31,3.74,0.02,30,9,0,0.0,1,29.6,Debit Card,2.4,2,High,Mid,1,4,0
O000225,2025-01-03 00:55:22.163054,C06015,P01859,Fashion,1949.83,4.4,0.2087,43,4,0,0.0,1,28.7,Debit Card,5.4,4,High,Premium,1,4,1
O000226,2025-01-03 01:08:28.422710,C06680,P01219,Fashion,13777.11,3.55,0.2466,42,7,1,0.1429,1,27.9,Debit Card,28.1,4,High,Luxury,1,4,0
O000227,2025-01-03 01:21:34.682367,C01052,P02205,Fashion,824.27,3.94,0.208,35,5,0,0.0,1,29.0,Credit Card,2.7,3,High,Mid,1,4,0
O000228,2025-01-03 01:34:40.942023,C03099,P01406,Sports,930.79,3.7,0.1155,26,7,3,0.4286,1,35.5,Credit Card,22.0,3,High,Mid,1,4,0
O000229,2025-01-03 01:47:47.201680,C00012,P02222,Electronics,2406.45,3.86,0.02,63,14,0,0.0,1,19.9,UPI,10.1,2,Medium,Premium,1,4,0
O000230,2025-01-03 02:00:53.461336,C01165,P00648,Sports,2058.49,3.31,0.0855,42,10,4,0.4,1,33.5,UPI,13.3,4,High,Premium,1,4,0
O000231,2025-01-03 02:13:59.720993,C02216,P01571,Fashion,2256.24,3.72,0.3005,36,4,1,0.25,4,18.0,UPI,27.3,3,Medium,Premium,1,4,1
O000232,2025-01-03 02:27:05.980649,C01928,P00937,Home & Kitchen,500.72,4.83,0.1083,23,10,5,0.5,1,8.1,Credit Card,21.1,3,Low,Mid,1,4,0
O000233,2025-01-03 02:40:12.240306,C06120,P01090,Fashion,339.24,3.8,0.2525,30,13,2,0.1538,3,29.1,Credit Card,2.3,2,High,Budget,1,4,0
O000234,2025-01-03 02:53:18.499962,C04300,P00266,Books,2971.21,4.52,0.098,22,6,0,0.0,1,7.0,Credit Card,17.4,3,Low,Premium,1,4,0
O000235,2025-01-03 03:06:24.759618,C06536,P01511,Footwear,3738.33,3.92,0.2395,53,14,0,0.0,2,37.4,Credit Card,9.7,2,High,Premium,1,4,0
O000236,2025-01-03 03:19:31.019275,C03713,P01859,Fashion,1949.83,4.4,0.2087,55,5,1,0.2,1,42.2,Wallet,45.4,4,Very High,Premium,1,4,0
O000237,2025-01-03 03:32:37.278931,C00380,P01434,Electronics,3751.21,3.39,0.0726,30,6,0,0.0,1,28.6,COD,9.3,3,High,Premium,1,4,1
O000238,2025-01-03 03:45:43.538588,C00485,P02115,Footwear,1483.65,4.12,0.208,39,9,4,0.4444,2,28.9,Credit Card,4.9,3,High,Mid,1,4,0
O000239,2025-01-03 03:58:49.798244,C05210,P00146,Fashion,4009.18,2.93,0.2823,19,8,0,0.0,1,25.6,Debit Card,14.0,2,High,Premium,1,4,0
O000240,2025-01-03 04:11:56.057901,C03908,P00630,Fashion,6158.2,4.03,0.2222,63,9,3,0.3333,1,23.4,COD,3.1,2,Medium,Luxury,1,4,1
O000241,2025-01-03 04:25:02.317557,C00357,P00645,Beauty,844.68,4.15,0.0895,25,9,2,0.2222,1,35.3,Credit Card,13.3,3,High,Mid,1,4,0
O000242,2025-01-03 04:38:08.577214,C01862,P02243,Footwear,3009.97,3.98,0.2587,31,6,0,0.0,1,34.0,Debit Card,8.2,3,High,Premium,1,4,0
O000243,2025-01-03 04:51:14.836870,C06424,P00948,Beauty,3300.02,3.13,0.0717,50,6,3,0.5,1,2.5,UPI,20.7,1,Low,Premium,1,4,0
O000244,2025-01-03 05:04:21.096527,C04751,P01598,Footwear,3095.37,4.08,0.2109,19,11,1,0.0909,1,0.0,Credit Card,13.6,3,Low,Premium,1,4,0
O000245,2025-01-03 05:17:27.356183,C06785,P00969,Electronics,366.44,3.68,0.071,29,6,5,0.8333,1,0.0,UPI,25.9,4,Low,Budget,1,4,0
O000246,2025-01-03 05:30:33.615840,C05228,P00719,Electronics,441.74,4.02,0.0864,54,11,1,0.0909,2,29.7,Credit Card,3.9,4,High,Budget,1,4,0
O000247,2025-01-03 05:43:39.875496,C06402,P02050,Home & Kitchen,555.08,3.84,0.0761,53,10,2,0.2,1,14.0,Credit Card,15.6,4,Medium,Mid,1,4,0
O000248,2025-01-03 05:56:46.135153,C01244,P02192,Books,2140.4,4.24,0.0205,41,7,0,0.0,1,14.7,UPI,35.1,4,Medium,Premium,1,4,0
O000249,2025-01-03 06:09:52.394809,C06916,P00051,Fashion,213.41,3.83,0.1958,60,6,0,0.0,1,34.6,UPI,34.0,4,High,Budget,1,4,1
O000250,2025-01-03 06:22:58.654466,C03555,P01246,Fashion,3140.78,3.6,0.2353,37,4,1,0.25,2,26.6,COD,23.9,3,High,Premium,1,4,1
O000251,2025-01-03 06:36:04.914122,C04926,P00979,Electronics,882.75,4.43,0.1197,22,3,2,0.6667,1,35.5,Credit Card,36.3,3,High,Mid,1,4,0
O000252,2025-01-03 06:49:11.173779,C00205,P01061,Fashion,743.23,3.39,0.2357,39,9,0,0.0,1,8.0,Credit Card,3.9,3,Low,Mid,1,4,0
O000253,2025-01-03 07:02:17.433435,C01084,P02260,Footwear,1961.87,4.21,0.2597,44,14,3,0.2143,1,17.4,Credit Card,7.3,3,Medium,Premium,1,4,0
O000254,2025-01-03 07:15:23.693092,C06266,P01348,Beauty,1360.11,3.4,0.0536,22,6,0,0.0,2,28.3,Credit Card,23.4,3,High,Mid,1,4,0
O000255,2025-01-03 07:28:29.952748,C02048,P00192,Home & Kitchen,7329.72,3.79,0.0966,42,8,2,0.25,1,32.7,COD,7.6,3,High,Luxury,1,4,0
O000256,2025-01-03 07:41:36.212405,C00938,P02213,Beauty,1858.27,4.17,0.118,24,9,0,0.0,1,30.2,UPI,7.7,2,High,Premium,1,4,0
O000257,2025-01-03 07:54:42.472061,C00402,P00091,Sports,1554.22,4.43,0.1339,54,4,1,0.25,1,44.8,UPI,20.9,3,Very High,Premium,1,4,0
O000258,2025-01-03 08:07:48.731718,C03876,P00786,Sports,579.46,3.49,0.1638,46,9,0,0.0,2,19.5,Credit Card,4.8,1,Medium,Mid,1,4,0
O000259,2025-01-03 08:20:54.991374,C03070,P01333,Beauty,539.55,4.04,0.0605,21,7,1,0.1429,3,13.7,UPI,20.8,3,Medium,Mid,1,4,0
O000260,2025-01-03 08:34:01.251031,C05086,P01436,Footwear,508.67,4.33,0.2156,33,8,3,0.375,4,13.3,UPI,7.0,2,Medium,Mid,1,4,0
O000261,2025-01-03 08:47:07.510687,C03051,P01806,Footwear,896.72,4.14,0.2278,57,5,0,0.0,1,21.4,UPI,15.1,2,Medium,Mid,1,4,0
O000262,2025-01-03 09:00:13.770344,C04236,P01268,Sports,277.83,4.02,0.0608,19,6,2,0.3333,1,0.2,COD,5.9,2,Low,Budget,1,4,1
O000263,2025-01-03 09:13:20.030000,C06587,P00121,Footwear,6163.03,3.99,0.2452,43,5,0,0.0,1,30.2,Credit Card,5.6,3,High,Luxury,1,4,1
O000264,2025-01-03 09:26:26.289657,C07100,P02249,Electronics,249.63,4.11,0.0932,58,9,0,0.0,3,32.5,UPI,4.3,3,High,Budget,1,4,0
O000265,2025-01-03 09:39:32.549313,C05409,P01099,Home & Kitchen,695.78,4.09,0.0483,44,9,2,0.2222,2,26.1,UPI,14.4,3,High,Mid,1,4,0
O000266,2025-01-03 09:52:38.808970,C05914,P00488,Fashion,3112.94,3.91,0.267,25,9,1,0.1111,1,9.9,Debit Card,13.7,3,Low,Premium,1,4,1
O000267,2025-01-03 10:05:45.068626,C00246,P01574,Footwear,2560.58,3.74,0.1953,21,3,0,0.0,2,26.1,UPI,1.9,2,High,Premium,1,4,0
O000268,2025-01-03 10:18:51.328283,C00280,P01712,Beauty,586.72,4.4,0.1005,21,7,0,0.0,1,17.4,Credit Card,5.9,3,Medium,Mid,1,4,0
O000269,2025-01-03 10:31:57.587939,C00493,P00595,Books,1525.4,3.58,0.0681,53,8,1,0.125,1,35.4,UPI,17.0,2,High,Premium,1,4,0
O000270,2025-01-03 10:45:03.847596,C04593,P01650,Footwear,2593.77,4.08,0.2312,21,7,3,0.4286,1,9.4,Credit Card,8.4,3,Low,Premium,1,4,0
O000271,2025-01-03 10:58:10.107252,C02629,P00522,Footwear,2001.36,4.7,0.1845,46,8,1,0.125,1,32.2,Debit Card,10.6,3,High,Premium,1,4,0
O000272,2025-01-03 11:11:16.366909,C02698,P00224,Fashion,1980.68,4.66,0.2073,37,7,0,0.0,2,13.0,Credit Card,6.9,4,Medium,Premium,1,4,0
O000273,2025-01-03 11:24:22.626565,C03753,P01546,Home & Kitchen,3238.3,4.32,0.1517,63,10,0,0.0,1,6.3,UPI,7.6,3,Low,Premium,1,4,0
O000274,2025-01-03 11:37:28.886222,C03065,P01528,Books,860.7,3.06,0.0634,51,3,0,0.0,1,10.9,Debit Card,4.8,2,Medium,Mid,1,4,0
O000275,2025-01-03 11:50:35.145878,C06995,P01866,Electronics,1115.19,4.16,0.0804,53,6,4,0.6667,1,21.5,Credit Card,13.4,3,Medium,Mid,1,4,0
O000276,2025-01-03 12:03:41.405535,C02055,P01823,Fashion,197.08,4.13,0.2029,51,7,1,0.1429,1,13.8,UPI,25.4,3,Medium,Budget,1,4,0
O000277,2025-01-03 12:16:47.665191,C04893,P00690,Sports,460.14,3.46,0.1474,20,11,0,0.0,1,27.2,UPI,14.3,4,High,Budget,1,4,1
O000278,2025-01-03 12:29:53.924848,C04853,P01688,Footwear,890.24,3.51,0.2349,22,6,2,0.3333,1,7.8,Credit Card,4.6,2,Low,Mid,1,4,0
O000279,2025-01-03 12:43:00.184504,C01370,P02038,Electronics,7702.99,4.87,0.0742,47,7,1,0.1429,3,3.7,Credit Card,13.1,2,Low,Luxury,1,4,0
O000280,2025-01-03 12:56:06.444161,C07018,P00961,Fashion,1985.54,3.84,0.2373,50,10,1,0.1,1,20.1,Credit Card,5.8,4,Medium,Premium,1,4,0
O000281,2025-01-03 13:09:12.703817,C00046,P01904,Beauty,298.94,3.46,0.0747,63,8,3,0.375,2,22.4,Credit Card,44.5,4,Medium,Budget,1,4,0
O000282,2025-01-03 13:22:18.963474,C04653,P01521,Books,1902.02,3.5,0.02,33,9,1,0.1111,2,4.3,Credit Card,3.4,3,Low,Premium,1,4,0
O000283,2025-01-03 13:35:25.223130,C00688,P02066,Footwear,367.81,3.76,0.1751,45,7,1,0.1429,1,7.2,Credit Card,5.1,3,Low,Budget,1,4,0
O000284,2025-01-03 13:48:31.482787,C01590,P00110,Home & Kitchen,562.51,4.09,0.1899,19,9,0,0.0,1,38.2,Credit Card,12.7,4,High,Mid,1,4,0
O000285,2025-01-03 14:01:37.742443,C07078,P01232,Books,584.64,4.28,0.0688,25,7,1,0.1429,1,19.7,Credit Card,1.5,2,Medium,Mid,1,4,0
O000286,2025-01-03 14:14:44.002100,C00384,P00637,Footwear,3303.82,3.82,0.219,29,6,1,0.1667,1,0.0,UPI,8.2,3,Low,Premium,1,4,0
O000287,2025-01-03 14:27:50.261756,C01620,P01276,Beauty,444.32,3.89,0.1293,64,10,0,0.0,1,34.2,Credit Card,15.0,2,High,Budget,1,4,0
O000288,2025-01-03 14:40:56.521413,C01872,P01020,Footwear,511.72,3.9,0.2222,27,5,1,0.2,1,33.5,Debit Card,2.1,1,High,Mid,1,4,1
O000289,2025-01-03 14:54:02.781069,C05134,P00721,Sports,1653.51,3.81,0.0742,19,11,3,0.2727,2,23.5,Debit Card,24.7,4,Medium,Premium,1,4,0
O000290,2025-01-03 15:07:09.040726,C05395,P01034,Fashion,654.32,3.5,0.2852,43,8,0,0.0,2,0.0,UPI,9.4,3,Low,Mid,1,4,0
O000291,2025-01-03 15:20:15.300382,C01737,P02026,Electronics,939.91,4.24,0.0834,41,8,3,0.375,1,24.6,COD,16.8,2,Medium,Mid,1,4,1
O000292,2025-01-03 15:33:21.560039,C06911,P00751,Fashion,4665.62,3.18,0.2325,47,4,1,0.25,1,27.3,UPI,13.8,2,High,Premium,1,4,0
O000293,2025-01-03 15:46:27.819695,C06984,P02277,Electronics,1433.47,4.38,0.1203,18,6,0,0.0,1,12.7,Debit Card,2.1,4,Medium,Mid,1,4,0
O000294,2025-01-03 15:59:34.079351,C07384,P02284,Home & Kitchen,273.31,4.97,0.0948,46,6,2,0.3333,2,19.8,Debit Card,11.6,2,Medium,Budget,1,4,0
O000295,2025-01-03 16:12:40.339008,C01780,P00093,Electronics,621.28,3.99,0.0411,50,9,2,0.2222,3,1.8,Wallet,3.5,2,Low,Mid,1,4,0
O000296,2025-01-03 16:25:46.598664,C07331,P02041,Fashion,3084.84,4.37,0.2624,29,9,2,0.2222,2,21.0,UPI,16.8,3,Medium,Premium,1,4,1
O000297,2025-01-03 16:38:52.858321,C05218,P02118,Beauty,3945.84,4.0,0.0501,49,9,0,0.0,1,12.4,Credit Card,21.0,2,Medium,Premium,1,4,0
O000298,2025-01-03 16:51:59.117977,C07535,P01950,Footwear,1667.65,3.42,0.2314,28,11,6,0.5455,1,9.8,UPI,8.5,3,Low,Premium,1,4,1
O000299,2025-01-03 17:05:05.377634,C04373,P01651,Fashion,384.43,4.06,0.2716,28,8,1,0.125,2,30.1,Credit Card,12.2,3,High,Budget,1,4,0
O000300,2025-01-03 17:18:11.637290,C05015,P01855,Beauty,944.99,4.61,0.0801,48,6,1,0.1667,1,8.8,COD,17.6,2,Low,Mid,1,4,0
O000301,2025-01-03 17:31:17.896947,C06562,P01269,Footwear,1123.55,4.6,0.201,49,8,0,0.0,2,2.4,COD,3.9,4,Low,Mid,1,4,1
O000302,2025-01-03 17:44:24.156603,C00914,P01053,Footwear,4211.81,3.91,0.1998,64,5,0,0.0,1,10.2,COD,30.5,4,Medium,Premium,1,4,1
O000303,2025-01-03 17:57:30.416260,C05883,P02338,Fashion,1590.73,3.65,0.1965,57,13,0,0.0,1,12.0,COD,19.2,3,Medium,Premium,1,4,0
O000304,2025-01-03 18:10:36.675916,C01192,P01058,Books,1891.65,4.02,0.0579,31,7,0,0.0,1,8.6,UPI,4.4,2,Low,Premium,1,4,0
O000305,2025-01-03 18:23:42.935573,C06407,P00311,Fashion,258.26,3.82,0.2055,52,8,3,0.375,1,16.2,Wallet,22.0,2,Medium,Budget,1,4,1
O000306,2025-01-03 18:36:49.195229,C04587,P01242,Books,879.7,3.53,0.1052,28,9,3,0.3333,1,11.7,Credit Card,26.8,3,Medium,Mid,1,4,0
O000307,2025-01-03 18:49:55.454886,C04736,P01179,Fashion,1484.42,2.71,0.1718,37,4,1,0.25,1,28.3,COD,15.3,2,High,Mid,1,4,1
O000308,2025-01-03 19:03:01.714542,C00764,P01486,Beauty,2505.14,3.83,0.0745,61,8,1,0.125,4,24.1,Credit Card,34.7,4,Medium,Premium,1,4,0
O000309,2025-01-03 19:16:07.974199,C04909,P01840,Sports,4128.45,4.26,0.088,55,10,1,0.1,1,5.3,Debit Card,13.9,2,Low,Premium,1,4,0
O000310,2025-01-03 19:29:14.233855,C05116,P01507,Sports,2600.56,3.75,0.0877,30,8,1,0.125,1,4.4,Credit Card,6.2,2,Low,Premium,1,4,0
O000311,2025-01-03 19:42:20.493512,C01233,P00158,Electronics,1943.8,3.57,0.0484,63,12,3,0.25,2,15.7,Credit Card,4.3,3,Medium,Premium,1,4,0
O000312,2025-01-03 19:55:26.753168,C05534,P01468,Beauty,2222.79,4.16,0.1241,38,7,1,0.1429,1,18.3,Credit Card,8.6,2,Medium,Premium,1,4,0
O000313,2025-01-03 20:08:33.012825,C01894,P00206,Books,2519.09,2.92,0.0832,51,7,2,0.2857,1,17.3,UPI,23.0,3,Medium,Premium,1,4,0
O000314,2025-01-03 20:21:39.272481,C01072,P01781,Footwear,2270.87,4.37,0.1292,27,8,3,0.375,1,0.0,Debit Card,22.0,3,Low,Premium,1,4,0
O000315,2025-01-03 20:34:45.532138,C00578,P00500,Fashion,3159.65,4.09,0.1633,42,9,0,0.0,1,20.1,Credit Card,34.7,3,Medium,Premium,1,4,0
O000316,2025-01-03 20:47:51.791794,C06076,P01514,Home & Kitchen,2368.17,4.66,0.1144,18,10,4,0.4,2,25.3,COD,11.9,4,High,Premium,1,4,1
